id_cliente,uf,municipio,segmento_cliente,natureza_juridica,fonte_cliente,cnae_codigo,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_credores,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente
1309291751452,CE,FORTALEZA,Segmento 4,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(100000, 200000]","(5000, 8000]",3.0,0.0,Telecomunicações,1.0,,$,,,,0.0
1313766237631,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-92,"(100000, 200000]","(5000, 8000]",0.0,0.0,,1.0,"(0, 5]",$,,"(300, 500]",1.0,0.0
1314323457901,CE,MARACANAU,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
1318860962013,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(10000, 15000]","(1150, 1300]",1.0,0.0,Financeiro,0.0,,$,,,,0.0
1319602569057,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.12-9-28,"(3000, 5000]","(2000, 2400]",11.0,8.0,"Distribuição, Alimentos e Bebidas, Serviços",1.0,,,,,,1.0
1321153598484,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(8000, 10000]","(100, 150]",0.0,0.0,,0.0,,,,,,1.0
1324128327936,CE,FORTALEZA,Segmento 2,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(3000, 5000]","(750, 900]",0.0,0.0,,0.0,,,,,,0.0
1324639457770,CE,CASCAVEL,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(20000, 30000]","(900, 1150]",0.0,0.0,,1.0,,,,,,1.0
1327195972317,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(30000, 50000]","(600, 750]",0.0,4.0,,1.0,,,,,,1.0
1327587380443,CE,MARACANAU,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(1500, 2000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
1329495922240,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 5,39.87-6-23,"(200, 1000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
1330192184562,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(3000, 5000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
1331460853890,CE,HORIZONTE,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(3000, 5000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
1331520749499,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
1332233764986,CE,FORTALEZA,Segmento 4,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(30000, 50000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
1336000085269,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(5000, 8000]","(8000, 25000]",2.0,0.0,,1.0,,,,,,0.0
1342484213131,CE,FORTALEZA,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-84,"(20000, 30000]","(5000, 8000]",12.0,0.0,"Tecnologia e Pagamentos, Tecnologia e Pagamentos, Telecomunicações",1.0,,,,"(100, 200]",1.0,1.0
1348532261009,CE,FORTALEZA,Segmento 8,213-5 - Empresário (Individual),Fonte 5,77.49-8-16,"(200000, 1000000]","(1300, 1600]",2.0,0.0,Logística,1.0,,,,,,0.0
1349430829806,CE,EUSEBIO,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.78-2-37,"(2000, 3000]","(2400, 3000]",1.0,0.0,,0.0,,,,,,0.0
1352965717941,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,33.94-7-73,"(200000, 1000000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
1353805484844,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
1356229432458,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 5,33.58-3-11,"(50000, 70000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
1360179069124,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.59-9-41,"(200, 1000]","(4000, 5000]",0.0,2.0,,1.0,,,,,,0.0
1360531302754,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(30000, 50000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
1362325570487,CE,EUSEBIO,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-74,"(8000, 10000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
1366023753095,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(50000, 70000]","(1300, 1600]",16.0,2.0,,0.0,,,,,,1.0
1369987224325,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
1370299428020,CE,FORTALEZA,Segmento 5,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),Fonte 5,53.23-6-24,"(200000, 1000000]","(8000, 25000]",0.0,0.0,,1.0,,$,,,,0.0
1373320749199,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(15000, 20000]","(450, 600]",0.0,0.0,,1.0,,,,,,1.0
1373378829561,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(15000, 20000]","(350, 450]",0.0,0.0,,1.0,,,,,,1.0
1375575220314,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.78-2-37,"(8000, 10000]","(4000, 5000]",6.0,1.0,"Diversos, Distribuição, Distribuição",0.0,,,,,,1.0
1376447967362,CE,PACATUBA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,25.20-4-80,"(8000, 10000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
1376698964001,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.49-8-16,"(10000, 15000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
1377277348131,CE,GUAIUBA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
1377618222119,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(200, 1000]","(4000, 5000]",0.0,0.0,,1.0,,,,,,1.0
1381014036250,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,39.15-7-73,"(200, 1000]","(150, 250]",0.0,0.0,,1.0,,,,,,1.0
1381909985950,CE,CAUCAIA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(30000, 50000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
1382961467596,CE,CAUCAIA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(15000, 20000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,1.0
1383960807328,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(50000, 70000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
1385668227872,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-14,"(15000, 20000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
1387028297230,CE,CAUCAIA,Segmento 3,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(8000, 10000]","(750, 900]",0.0,0.0,,0.0,,,,,,0.0
1391149909580,CE,FORTALEZA,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 5,74.49-2-82,"(50000, 70000]","(8000, 25000]",2.0,0.0,Alimentos e Bebidas,0.0,,,,"(1000, 2500]",1.0,0.0
1392048974050,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(10000, 15000]","(5000, 8000]",10.0,0.0,,1.0,,,,,,0.0
1392808016342,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 2,53.35-1-81,"(8000, 10000]","(1150, 1300]",0.0,0.0,,1.0,,,,,,1.0
1396141555035,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(30000, 50000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
1398782862524,CE,AQUIRAZ,Segmento 8,213-5 - Empresário (Individual),Fonte 2,77.36-5-94,"(2000, 3000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
1399254044253,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(15000, 20000]","(8000, 25000]",0.0,0.0,,1.0,"(20, 30]",$,,"(300, 500]",1.0,0.0
1400342451100,CE,FORTALEZA,Segmento 17,213-5 - Empresário (Individual),Fonte 1,30.27-4-33,"(8000, 10000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
1403335927558,CE,HORIZONTE,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(70000, 100000]","(1150, 1300]",0.0,0.0,,1.0,,,,,,0.0
1403882089313,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(20000, 30000]","(600, 750]",2.0,0.0,Tecnologia e Pagamentos,0.0,,,,,,0.0
1404811016307,CE,FORTALEZA,Segmento 17,213-5 - Empresário (Individual),Fonte 1,36.29-8-11,"(3000, 5000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
1404876144500,CE,BATURITE,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 5,77.33-2-77,"(10000, 15000]","(600, 750]",0.0,0.0,,0.0,,,,,,0.0
1408650466295,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(8000, 10000]","(100, 150]",0.0,0.0,,1.0,,,,"(100, 200]",1.0,0.0
1412446008189,CE,FORTALEZA,Segmento 3,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(8000, 10000]","(5000, 8000]",0.0,0.0,,1.0,,$,,,,0.0
1413917726958,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(5000, 8000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
1414254465925,CE,MARACANAU,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.23-6-84,"(2000, 3000]","(1600, 2000]",2.0,1.0,"Financeiro, Financeiro",1.0,,,,,,1.0
1416674743920,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 5,53.35-1-24,"(15000, 20000]","(750, 900]",0.0,0.0,,0.0,,$,,,,0.0
1417797635598,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(5000, 8000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
1420998803108,CE,HORIZONTE,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
1423645997031,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,30.27-4-33,"(200, 1000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
1424645975191,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,28.20-9-85,"(10000000, 100000000000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
1426319289794,CE,AQUIRAZ,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(4000, 5000]",4.0,1.0,Bancos e Financeiro,1.0,,,,,,0.0
1429808530062,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-74,"(200, 1000]","(600, 750]",0.0,0.0,,1.0,,,,,,0.0
1431718610009,CE,ARACATI,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(50000, 70000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
1432154909644,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(1500, 2000]","(1150, 1300]",0.0,0.0,,0.0,,,,,,0.0
1436514157099,CE,MARACANAU,Segmento 20,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(8000, 10000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
1439384628215,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(150, 250]",0.0,0.0,,1.0,,,,"(20, 30]",1.0,0.0
1440579287096,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(15000, 20000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
1448193619455,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-84,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
1453583707260,CE,GUARAMIRANGA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(100000, 200000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
1457019641001,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(2000, 3000]","(1600, 2000]",2.0,0.0,"Diversos, Tabaco",0.0,,,,,,0.0
1463602940723,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(15000, 20000]","(8000, 25000]",0.0,1.0,,0.0,"(0, 5]",$,,"(100, 200]",1.0,0.0
1464202399207,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(30000, 50000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
1464955346759,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 2,77.60-8-66,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
1470086302067,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(15000, 20000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,1.0
1471121757302,CE,FORTALEZA,Segmento 4,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-92,"(20000, 30000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
1471131933211,CE,CASCAVEL,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
1472300490880,CE,FORTALEZA,Segmento 14,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(70000, 100000]","(5000, 8000]",2.0,0.0,Energia,0.0,,$,,,,0.0
1480510128698,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(2000, 3000]","(350, 450]",3.0,0.0,"Comércio, Tecnologia e Pagamentos, Alimentos e Bebidas",1.0,,,,,,1.0
1481138805834,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,23.40-8-59,"(70000, 100000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
1486443080553,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(200, 1000]","(900, 1150]",0.0,0.0,,1.0,,,,,,1.0
1486701348343,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(450, 600]",1.0,2.0,Tecnologia e Pagamentos,1.0,,,,,,1.0
1486721502135,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(3000, 5000]","(600, 750]",0.0,0.0,,0.0,,,,,,0.0
1487384555704,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(2000, 3000]","(900, 1150]",0.0,0.0,,0.0,,$,,,,0.0
1491922016382,CE,FORTALEZA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(70000, 100000]","(2000, 2400]",1.0,0.0,Tecnologia e Pagamentos,0.0,"(0, 5]",$,,,,0.0
1494701830663,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(0, 1]","(250, 350]",0.0,0.0,,1.0,,,,,,1.0
1495537461525,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.35-1-24,"(200, 1000]","(1300, 1600]",0.0,0.0,,0.0,,$,,"(30, 50]",1.0,0.0
1496577651132,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,53.77-2-48,"(1, 200]","(1300, 1600]",0.0,0.0,,1.0,,,,,,1.0
1499240149369,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 2,77.74-5-45,"(5000, 8000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
1501179998866,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,77.49-8-98,"(8000, 10000]","(1150, 1300]",0.0,0.0,,1.0,,,,,,1.0
1503156108621,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 2,53.35-1-24,"(1000, 1500]","(450, 600]",0.0,0.0,,1.0,,,,,,1.0
1504585028147,CE,ARACATI,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(100000, 200000]","(1600, 2000]",1.0,0.0,,1.0,,,,,,1.0
1510746901120,CE,FORTALEZA,Segmento 11,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(30000, 50000]","(1150, 1300]",2.0,0.0,,0.0,,$,,,,0.0
1510770186660,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(1300, 1600]",1.0,0.0,Bancos e Financeiro,1.0,,,,,,0.0
1513946613478,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(3000, 5000]","(600, 750]",6.0,0.0,Tecnologia,0.0,,,,,,0.0
1514121240652,CE,FORTALEZA,Segmento 11,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(20000, 30000]","(150, 250]",8.0,0.0,,1.0,,,,,,0.0
1514548148299,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(200, 1000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
1517134345517,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(8000, 10000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
1519345028979,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,53.35-1-24,"(30000, 50000]","(0, 25]",0.0,0.0,,1.0,,,,,,0.0
1522164474897,CE,CAUCAIA,Segmento 19,213-5 - Empresário (Individual),Fonte 5,25.20-4-80,"(2000, 3000]","(900, 1150]",0.0,0.0,,1.0,,,,,,1.0
1534347435492,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
1535557101731,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,53.35-1-92,"(200, 1000]","(100, 150]",0.0,0.0,,1.0,,,,,,0.0
1535900141333,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(1600, 2000]",4.0,0.0,"Distribuição, Alimentos e Bebidas, Financeiro",1.0,,,,,,1.0
1536699638968,CE,ITAITINGA,Segmento 19,213-5 - Empresário (Individual),Fonte 2,77.74-5-45,"(20000, 30000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
1539203568499,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(20000, 30000]","(350, 450]",0.0,0.0,,1.0,,,,,,1.0
1547006260289,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(2400, 3000]",0.0,0.0,,0.0,,$,,,,0.0
1547073898634,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(900, 1150]",1.0,0.0,Bancos e Financeiro,0.0,,,,,,1.0
1547840603639,CE,FORTALEZA,Segmento 17,206-2 - Sociedade Empresária Limitada,Fonte 1,77.88-2-30,"(8000, 10000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,1.0
1548530015244,CE,GUARAMIRANGA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(15000, 20000]","(150, 250]",0.0,0.0,,0.0,,,,,,1.0
1549958433989,CE,BEBERIBE,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 5,74.49-2-82,"(100000, 200000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
1550261217989,CE,PINDORETAMA,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 5,77.95-8-25,"(20000, 30000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
1555499420002,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,39.15-7-73,"(200, 1000]","(350, 450]",0.0,0.0,,0.0,,,,,,0.0
1556841912692,CE,REDENCAO,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-81,"(15000, 20000]","(3000, 4000]",1.0,0.0,Bancos e Financeiro,1.0,,,,,,1.0
1557614346727,CE,AQUIRAZ,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(8000, 10000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
1559123146333,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(2000, 2400]",0.0,0.0,,1.0,,,,,,0.0
1562587355831,CE,FORTALEZA,Segmento 3,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(0, 1]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
1571843727821,CE,FORTALEZA,Segmento 9,213-5 - Empresário (Individual),Fonte 1,77.12-9-84,"(8000, 10000]","(5000, 8000]",2.0,0.0,Telecomunicações,0.0,,,,,,0.0
1572848652868,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,25.20-4-71,"(200, 1000]","(2000, 2400]",0.0,6.0,,0.0,,$,,,,0.0
1572864112951,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(10000, 15000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
1576227376627,CE,AQUIRAZ,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(2000, 3000]","(3000, 4000]",3.0,0.0,"Alimentos e Bebidas, Saúde",1.0,,,,,,1.0
1585271049483,CE,CASCAVEL,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(30000, 50000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
1587324266661,CE,PACAJUS,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,77.12-9-14,"(70000, 100000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
1589155188620,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(20000, 30000]","(2400, 3000]",0.0,0.0,,0.0,,$,,,,0.0
1591504654578,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(200, 1000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
1593403784928,CE,MARANGUAPE,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(1300, 1600]",0.0,0.0,,1.0,,,,,,0.0
1597246979713,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 3,53.35-1-24,"(2000, 3000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,1.0
1598489565226,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(8000, 10000]","(900, 1150]",0.0,0.0,,0.0,,,,,,0.0
1599184619513,CE,SAO GONCALO DO AMARANTE,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(8000, 10000]","(450, 600]",2.0,0.0,Distribuição,1.0,,,,,,0.0
1604500373609,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 5,39.87-6-92,"(15000, 20000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
1604881175692,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 2,39.87-6-92,"(8000, 10000]","(450, 600]",0.0,0.0,,1.0,,,,,,0.0
1606396977318,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(2000, 2400]",0.0,0.0,,0.0,,,,,,0.0
1608315548358,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(20000, 30000]","(8000, 25000]",0.0,0.0,,1.0,,,,,,0.0
1608989141951,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(5000, 8000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
1610467213431,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(20000, 30000]","(900, 1150]",0.0,0.0,,0.0,,$,,,,0.0
1613442634681,CE,ARACATI,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(10000, 15000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,1.0
1617275154995,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(1500, 2000]","(150, 250]",0.0,0.0,,1.0,,,"(4.5, 5.0]","(0, 5]",1.0,1.0
1620683778756,CE,EUSEBIO,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 1,53.35-1-24,"(30000, 50000]","(1300, 1600]",4.0,0.0,"Saúde, Tecnologia e Pagamentos",0.0,,,,,,1.0
1621305096724,CE,PACOTI,Segmento 5,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(3000, 5000]","(900, 1150]",0.0,0.0,,1.0,,,,,,0.0
1621806964728,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 2,53.23-6-84,"(8000, 10000]","(250, 350]",0.0,0.0,,0.0,,,,"(100, 200]",1.0,1.0
1622045036183,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(5000, 8000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
1622088268445,CE,ACARAPE,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(3000, 5000]","(750, 900]",1.0,0.0,Alimentos e Bebidas,1.0,,,,,,1.0
